subject,predicate,object
İbrahim_Çallı,description,তুর্কি চিত্রশিল্পী
İbrahim_Çallı,description,Türgi maalikunstnik
İbrahim_Çallı,description,Türk ressam
İbrahim_Çallı,description,péintéir Turcach
İbrahim_Çallı,description,peintre turc
İbrahim_Çallı,description,pintor turc
İbrahim_Çallı,description,pintor turco
İbrahim_Çallı,description,pintor turco
İbrahim_Çallı,description,türkischer Maler
İbrahim_Çallı,description,pictor turc
İbrahim_Çallı,description,piktor turk
İbrahim_Çallı,description,турецкий художник
İbrahim_Çallı,description,צייר טורקי
İbrahim_Çallı,description,török festőművész
İbrahim_Çallı,description,Gülcan Tunççekiç
İbrahim_Çallı,description,Turkish painter (1882-1960)
İbrahim_Çallı,description,Turks kunstschilder (1882-1960)
İbrahim_Çallı,name,İbrahim Çallı
İbrahim_Çallı,depiction,İbrahim_Çallı_Anıtı.jpg
İbrahim_Çallı,almaMater,Mimar_Sinan_Fine_Arts_University
İbrahim_Çallı,almaMater,Mimar_Sinan_Fine_Arts_University
İbrahim_Çallı,birthYear,1882
İbrahim_Çallı,deathYear,1960
İbrahim_Çallı,nationality,Turkish_people
İbrahim_Çallı,occupation,İbrahim_Çallı__PersonFunction__1
İbrahim_Çallı,stateOfOrigin,Turkish_people
İbrahim_Çallı,thumbnail,İbrahim_Çallı_Anıtı.jpg?width=300
İbrahim_Çallı,wikiPageUsesTemplate,Template:Turkey-painter-stub
İbrahim_Çallı,wikiPageUsesTemplate,Template:Expand_Turkish
İbrahim_Çallı,wikiPageUsesTemplate,Template:Authority_control
İbrahim_Çallı,wikiPageUsesTemplate,Template:Birth_date
İbrahim_Çallı,wikiPageUsesTemplate,Template:Death_date_and_age
İbrahim_Çallı,wikiPageUsesTemplate,Template:Infobox_person
İbrahim_Çallı,wikiPageUsesTemplate,Template:More_citations_needed
İbrahim_Çallı,wikiPageUsesTemplate,Template:Short_description
İbrahim_Çallı,birthDate,1882-07-13
İbrahim_Çallı,deathDate,1960-05-02
İbrahim_Çallı,occupation,"Painter, educator"
İbrahim_Çallı,nationality,Turkish
İbrahim_Çallı,wasDerivedFrom,İbrahim_Çallı?oldid=1305414907&ns=0
İbrahim_Çallı,alias,Ibrahim Calli
İbrahim_Çallı,otherNames,Ibrahim Calli
İbrahim_Çallı,caption,Statue of İbrahim Çallı in State Art and Sculpture Museum in Ankara
İbrahim_Çallı,nativeName,Çallı İbrahim
İbrahim_Çallı,movement,Impressionism
İbrahim_Çallı,isPrimaryTopicOf,İbrahim_Çallı
