subject,predicate,object
Dado_(painter),depiction,Dado-Temporary_Installation_Herouval-Sculptures-2010.jpg
Dado_(painter),depiction,Dado-_copper_plate-Engraving.jpg
Dado_(painter),depiction,Dado_Djuric_in_the_early_70's.jpg
Dado_(painter),birthName,Miodrag Đurić
Dado_(painter),birthYear,1933
Dado_(painter),deathYear,2010
Dado_(painter),nationality,Yugoslavs
Dado_(painter),occupation,Dado_(painter)__PersonFunction__1
Dado_(painter),occupation,Sculpture
Dado_(painter),occupation,Engraving
Dado_(painter),spouse,Hessie
Dado_(painter),stateOfOrigin,Yugoslavs
Dado_(painter),thumbnail,Dado_Djuric_in_the_early_70's.jpg?width=300
Dado_(painter),wikiPageUsesTemplate,Template:Cite_book
Dado_(painter),wikiPageUsesTemplate,Template:Authority_control_(arts)
Dado_(painter),wikiPageUsesTemplate,Template:Birth_date
Dado_(painter),wikiPageUsesTemplate,Template:Citation_needed
Dado_(painter),wikiPageUsesTemplate,Template:Commons_category-inline
Dado_(painter),wikiPageUsesTemplate,Template:Death_date_and_age
Dado_(painter),wikiPageUsesTemplate,Template:Infobox_person
Dado_(painter),wikiPageUsesTemplate,Template:Langx
Dado_(painter),wikiPageUsesTemplate,Template:More_citations_needed
Dado_(painter),wikiPageUsesTemplate,Template:Not_a_typo
Dado_(painter),wikiPageUsesTemplate,Template:Reflist
Dado_(painter),wikiPageUsesTemplate,Template:Sfn
Dado_(painter),wikiPageUsesTemplate,Template:Short_description
Dado_(painter),wikiPageUsesTemplate,Template:Small
Dado_(painter),wikiPageUsesTemplate,Template:Unreferenced_section
Dado_(painter),birthDate,1933-10-04
Dado_(painter),deathDate,2010-11-27
Dado_(painter),nativeNameLang,cnr
Dado_(painter),occupation,"Painter, engraver, sculptor"
Dado_(painter),spouse,Hessie
Dado_(painter),website,www.dado.virtual.anti.museum
Dado_(painter),nationality,Yugoslavs
Dado_(painter),birthName,Miodrag Đurić
Dado_(painter),wasDerivedFrom,Dado_(painter)?oldid=1284059523&ns=0
Dado_(painter),alias,Dado
Dado_(painter),otherNames,Dado
Dado_(painter),caption,1970.0
Dado_(painter),children,5
Dado_(painter),nativeName,Миодраг Ђурић
Dado_(painter),hypernym,Artist
Dado_(painter),isPrimaryTopicOf,Dado_(painter)
Dado_(painter),sameAs,95805465
