subject,predicate,object
Fedir_Krychevsky,wikiPageWikiLink,Landscapes
Fedir_Krychevsky,wikiPageWikiLink,Tetyana_Yablonska
Fedir_Krychevsky,wikiPageWikiLink,Ukrainian_State_Academy_of_Arts
Fedir_Krychevsky,wikiPageWikiLink,Category:National_Academy_of_Visual_Arts_and_Architecture_faculty
Fedir_Krychevsky,description,peintre ukrainien
Fedir_Krychevsky,description,pintor ucraniano
Fedir_Krychevsky,description,pintor ucraíno
Fedir_Krychevsky,description,pintor ucraïnès
Fedir_Krychevsky,description,رسام أوكراني
Fedir_Krychevsky,description,Ukraina maalikunstnik
Fedir_Krychevsky,description,pictor ucrainean
Fedir_Krychevsky,description,צייר אוקראיני
Fedir_Krychevsky,description,piktor ukrainas
Fedir_Krychevsky,description,ইউক্রেনীয় চিত্রশিল্পী
Fedir_Krychevsky,description,Ουκρανός ζωγράφος
Fedir_Krychevsky,description,ukrainalainen taidemaalari
Fedir_Krychevsky,description,український художник і педагог
Fedir_Krychevsky,description,Oekraїense kunstschilder
Fedir_Krychevsky,description,Ukrainian painter (1879-1947)
Fedir_Krychevsky,description,péintéir Úcránach (1879-1947)
Fedir_Krychevsky,description,ukrainischer Maler und Kunstlehrer
Fedir_Krychevsky,description,ukrajinský malíř a pedagog
Fedir_Krychevsky,description,украинский советский живописец
Fedir_Krychevsky,name,Fedir Krychevsky
Fedir_Krychevsky,depiction,Founders_of_the_Ukrainian_academy_of_arts.jpg
Fedir_Krychevsky,depiction,Fedir_Krychevsky_-_Life_triptych_-_1925-29.jpg
Fedir_Krychevsky,depiction,KrychevskyFedirSelfportrait.jpg
Fedir_Krychevsky,depiction,Федір_Кричевський_-_Автопортрет_у_білому_кожусі.jpg
Fedir_Krychevsky,imageSize,180
Fedir_Krychevsky,deathYear,1947
Fedir_Krychevsky,occupation,Painting
Fedir_Krychevsky,occupation,Fedir_Krychevsky__PersonFunction__1
Fedir_Krychevsky,thumbnail,Федір_Кричевський_-_Автопортрет_у_білому_кожусі.jpg?width=300
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Authority_control
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Death_date
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Infobox_person
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Langx
Fedir_Krychevsky,wikiPageUsesTemplate,Template:OldStyleDate
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Reflist
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Short_description
Fedir_Krychevsky,wikiPageUsesTemplate,Template:Who
Fedir_Krychevsky,birthDate,--05-10
Fedir_Krychevsky,deathDate,1947-07-30
Fedir_Krychevsky,occupation,Painting
Fedir_Krychevsky,wasDerivedFrom,Fedir_Krychevsky?oldid=1298817851&ns=0
Fedir_Krychevsky,caption,"Self portrait, 1923-24"
Fedir_Krychevsky,hypernym,Painter
Fedir_Krychevsky,isPrimaryTopicOf,Fedir_Krychevsky
Fedir_Krychevsky,sameAs,72716069
